Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,batch_size,eval_frequency,initial_rate,max_steps,model_name,optimizers,section,section_model,size,AWARDS_f1_score,AWARDS_precision,AWARDS_recall,Address_f1_score,Address_precision,Address_recall,CERTIFICATIONS_f1_score,CERTIFICATIONS_precision,CERTIFICATIONS_recall,CLIENT_f1_score,CLIENT_precision,CLIENT_recall,COMPANY_LOC_f1_score,COMPANY_LOC_precision,COMPANY_LOC_recall,COMPANY_f1_score,COMPANY_precision,COMPANY_recall,DESGINATION_f1_score,DESGINATION_precision,DESGINATION_recall,EDUCATIONAL_INSTITUTION_f1_score,EDUCATIONAL_INSTITUTION_precision,EDUCATIONAL_INSTITUTION_recall,EMAIL_f1_score,EMAIL_precision,EMAIL_recall,GITHUB_URL_f1_score,GITHUB_URL_precision,GITHUB_URL_recall,HIGHER_EDUCATION_f1_score,HIGHER_EDUCATION_precision,HIGHER_EDUCATION_recall,LINKEDIN_URL_f1_score,LINKEDIN_URL_precision,LINKEDIN_URL_recall,LinkedIn URL_f1_score,LinkedIn URL_precision,LinkedIn URL_recall,NAME_f1_score,NAME_precision,NAME_recall,PASSOUTYEAR_f1_score,PASSOUTYEAR_precision,PASSOUTYEAR_recall,PERSON_ADDRESS_f1_score,PERSON_ADDRESS_precision,PERSON_ADDRESS_recall,PHONE_NO_f1_score,PHONE_NO_precision,PHONE_NO_recall,PROJECTS_f1_score,PROJECTS_precision,PROJECTS_recall,SKILLS_f1_score,SKILLS_precision,SKILLS_recall,SUMMARY_f1_score,SUMMARY_precision,SUMMARY_recall,TOTAL_EXP_f1_score,TOTAL_EXP_precision,TOTAL_EXP_recall,WORKING_DATES_f1_score,WORKING_DATES_precision,WORKING_DATES_recall,accuracy,f1_score,kappa,length,precision,recall,model_flavor
2023-06-12 09:57:11,7.8s,db5c8ee9f0a343e48c111ab818a6bf33,entire_resume_20230612-094409,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",entire_resume,entire_resume_microsoft/deberta-base,2000,0,0,0,,,,0.2881355932,0.3355263158,0.2524752475,0.2945736434,0.6627906977,0.1893687708,0.8325123153,0.8349802372,0.8300589391,0.7484064492,0.7043048694,0.7984,0.8402656414,0.8364648573,0.8441011236,0.780876494,0.7935222672,0.768627451,0.8951048951,0.8421052632,0.9552238806,0,0,0,0.7145557656,0.7325581395,0.6974169742,0.4306220096,0.3383458647,0.5921052632,,,,0.8341708543,0.8110749186,0.8586206897,0.5375,0.5620915033,0.5149700599,0.4830917874,0.4587155963,0.5102040816,0.8770053476,0.8395904437,0.9179104478,0.3840445269,0.3532423208,0.4207317073,0.8809337507,0.8476596813,0.9169268359,0.4434180139,0.4266666667,0.4615384615,0.8423326134,0.8125,0.8744394619,0.9261568756,0.9138601036,0.9387890885,0.8375196173333334,0.8370615096,0.7710723619754087,971,0.8137555746,0.8617417678,spacyentire_resume
2023-06-08 09:38:43,6.7s,6f3fd748e0284427b772b3107f353f90,personal_details_section_20230608-092725,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9668615984,0.9538461538,0.9802371542,0.8888888889,0.8,1,,,,0.6341463415,0.5652173913,0.7222222222,,,,0.9353049908,0.9301470588,0.9405204461,,,,0.7537688442,0.7211538462,0.7894736842,0.9423459245,0.9294117647,0.9556451613,,,,,,,0.7724867725,0.7807486631,0.7643979058,0.9086419753,0.9019607843,0.9154228856,,,,0.8844096693000001,0.8842337376,0.7536273028088799,914,0.8692196532,0.8997756171,spacypersonal_details_section
2023-06-08 09:25:49,6.6s,eb5e53123acc4b2a85601ccddb1d9553,experience_details_section_20230608-091406,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,0.8353413655,0.8603929679,0.8117073171,0.8040650407,0.7880478088,0.820746888,0.8791773779,0.8737226277,0.8847006652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5215366705,0.5245901639,0.5185185185,0.8934030984,0.8604743083,0.9289524216,,,,,,,0.9561615464,0.9415363698,0.9712482468,0.8811598833333334,0.8806631485,0.8714445282527156,917,0.8557813256,0.9070351759,spacyexperience_details_section
2023-06-08 09:12:55,7.4s,ddfe8a3be6c14520bbe6e8dc8ecfdd37,entire_resume_20230608-090016,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",entire_resume,entire_resume_microsoft/deberta-base,2000,0,0,0,,,,0.1818181818,0.2519083969,0.1422413793,0,0,0,0.7952586207,0.840546697,0.754601227,0.7105580088,0.6760886173,0.7487309645,0.8220113852,0.8382352941,0.8064035741,0.7505518764,0.7623318386,0.7391304348,0.8973843058,0.9214876033,0.8745098039,0,0,0,0.7136752137,0.7522522523,0.6788617886,0.5962732919,0.6075949367,0.5853658537,,,,0.714801444,0.7071428571,0.7226277372,0.4341637011,0.4728682171,0.4013157895,0.3163841808,0.3333333333,0.3010752688,0.8133595285,0.8214285714,0.8054474708,0.2366710013,0.2549019608,0.2208737864,0.8655253395,0.8369536598,0.8961167101,0.4540229885,0.512987013,0.4072164948,0.8536585366,0.8373205742,0.8706467662,0.9187432286,0.9244186047,0.9131371141,0.8182601821333333,0.8182166093,0.5753850577169073,916,0.8109688072,0.8255951299,spacyentire_resume
2023-06-07 09:39:52,6.7s,c139881a0e0c49a996603feef2dcbd71,personal_details_section_20230607-092812,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9585798817,0.9382239382,0.9798387097,0.8,0.7272727273,0.8888888889,,,,0.75,0.6923076923,0.8181818182,,,,0.9198473282,0.9128787879,0.9269230769,,,,0.7142857143,0.6730769231,0.7608695652,0.9101338432,0.8847583643,0.937007874,,,,,,,0.7395833333,0.7434554974,0.7357512953,0.8851674641,0.8726415094,0.8980582524,,,,0.8709976701333333,0.8707280832,0.6953267826957712,860,0.8523636364,0.8899012908,spacypersonal_details_section
2023-06-07 09:26:38,6.7s,a0e24c74d9714921b7a972d01ffb5f47,experience_details_section_20230607-091438,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,0.8460710441,0.8590163934,0.8335100742,0.788869258,0.7665236052,0.8125568699,0.8587434974,0.8442171518,0.8737785016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5800464037,0.5882352941,0.5720823799,0.8886757602,0.8628086633,0.91614179,,,,,,,0.9410029499,0.9259796807,0.9565217391,0.8758950899000001,0.8755313323,0.8616481797931363,862,0.8542133116,0.8979406258,spacyexperience_details_section
2023-06-07 09:12:58,8.1s,f7b3e422f2d7425d9ff79d4b919a6ea1,entire_resume_20230607-090017,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",entire_resume,entire_resume_microsoft/deberta-base,2000,0,0,0,,,,0.4105263158,0.4431818182,0.3823529412,0.1012658228,0.6666666667,0.0547945205,0.827173913,0.8427464009,0.8121664888,0.7045643154,0.6510736196,0.7676311031,0.8434022258,0.8400633413,0.8467677574,0.7471526196,0.7288888889,0.7663551402,0.8984375,0.8778625954,0.92,0,0,0,0.7627494457,0.7678571429,0.7577092511,0.5555555556,0.5454545455,0.5660377358,,,,0.8036697248,0.7738515901,0.8358778626,0.7509578544,0.7480916031,0.7538461538,0.4526315789,0.4215686275,0.4886363636,0.860952381,0.8339483395,0.8897637795,0.398200225,0.3710691824,0.4296116505,0.8731217526,0.8377686452,0.9115900594,0.445026178,0.467032967,0.425,0.8167770419,0.7551020408,0.8894230769,0.9114486847,0.8971553611,0.9262048193,0.8319389632333333,0.8314839541,0.7105486187582164,861,0.8083344524,0.8559984832,spacyentire_resume
2023-06-06 13:14:19,4.1s,8cfdd63cd70646078d622d5548a89bd4,personal_details_section_20230606-130241,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9632653061,0.9402390438,0.9874476987,0.5333333333,0.4,0.8,,,,0.7747747748,0.7288135593,0.8269230769,,,,0.9421157685,0.9477911647,0.9365079365,,,,0.7228915663,0.6818181818,0.7692307692,0.9237113402,0.9105691057,0.9372384937,,,,,,,0.7146666667,0.6907216495,0.7403314917,0.8894472362,0.8762376238,0.9030612245,,,,0.8771144414,0.8768201495,0.7397721938004148,840,0.857582756,0.8969404187,spacypersonal_details_section
2023-06-06 13:01:04,4.6s,b689726127884371b992e6b833e15631,experience_details_section_20230606-124858,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,0.8403458213,0.8408304498,0.8398617512,0.8201438849,0.7985989492,0.842883549,0.8535353535,0.8442964197,0.8629787234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5311778291,0.5168539326,0.5463182898,0.894127702,0.8578652453,0.9335911356,,,,,,,0.9424488219,0.9291698401,0.9561128527,0.8805036373333334,0.879776082,0.8484778794738023,842,0.849862259,0.911872571,spacyexperience_details_section
2023-06-06 12:47:10,8.8s,883a39ab5d2f403abdc12e42559a6347,entire_resume_20230606-123423,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",entire_resume,entire_resume_microsoft/deberta-base,2000,0,0,0,,,,0.4281345566,0.4458598726,0.4117647059,0.2044728435,0.5245901639,0.126984127,0.8259010385,0.8428927681,0.8095808383,0.738934056,0.693220339,0.7911025145,0.8185801928,0.8079584775,0.8294849023,0.7845804989,0.7587719298,0.8122065728,0.9256198347,0.9218106996,0.9294605809,0,0,0,0.7544642857,0.7379912664,0.7716894977,0.5982905983,0.5555555556,0.6481481481,,,,0.8576998051,0.8429118774,0.873015873,0.6283524904,0.6212121212,0.6356589147,0.6235294118,0.6235294118,0.6235294118,0.854805726,0.8427419355,0.867219917,0.4040114613,0.375,0.4378881988,0.8789945874,0.8381645928,0.9240062354,0.4046242775,0.421686747,0.3888888889,0.8472906404,0.7926267281,0.9100529101,0.928136419,0.9114832536,0.9454094293,0.8413328042333333,0.8406853092,0.7467111315554238,841,0.8130654223,0.8702476812,spacyentire_resume
2023-06-02 09:54:19,6.8s,599c4046696943868fd85479a4e0e009,personal_details_section_20230602-093741,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,3000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9557894737,0.9303278689,0.9826839827,0.7058823529,0.5454545455,1,,,,0.8034188034,0.734375,0.8867924528,,,,0.8993839836,0.893877551,0.9049586777,,,,0.6666666667,0.6060606061,0.7407407407,0.9244060475,0.906779661,0.9427312775,,,,,,,0.7485380117,0.7398843931,0.7573964497,0.9325842697,0.9222222222,0.9431818182,,,,0.8761083886666666,0.8756668034,0.6938517844789819,800,0.8522364217,0.9004219409,spacypersonal_details_section
2023-06-02 09:36:07,6.8s,056555ea18c2460f9001198448068ed6,experience_details_section_20230602-091924,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,3000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,0.8669064748,0.8426573427,0.8925925926,0.7741347905,0.7456140351,0.8049242424,0.8421494542,0.8221311475,0.8631669535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5141451415,0.5173267327,0.511002445,0.8801330137,0.840112202,0.9241575315,,,,,,,0.9375975039,0.9175572519,0.9585326954,0.8671655305,0.8661688037,0.8577487629217011,802,0.8316467341,0.9036810537,spacyexperience_details_section
2023-06-02 09:18:13,7.8s,3a9e9a64a6d749f49fc4bf0a175abab1,entire_resume_20230602-090016,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,3000,"""microsoft/deberta-base""","""Adam.v1""",entire_resume,entire_resume_microsoft/deberta-base,2000,0,0,0,,,,0.2459016393,0.2760736196,0.2216748768,0.0291970803,0.0952380952,0.0172413793,0.8120678818,0.8187579214,0.8054862843,0.74204947,0.6936416185,0.7977207977,0.8123393316,0.8102564103,0.8144329897,0.8179669031,0.8238095238,0.8122065728,0.9127789047,0.858778626,0.974025974,0,0,0,0.7556561086,0.7522522523,0.7590909091,0.5606060606,0.5068493151,0.6271186441,0,0,0,0.81799591,0.8,0.8368200837,0.7287449393,0.7317073171,0.7258064516,0.6192893401,0.5545454545,0.7011494253,0.8640973631,0.8223938224,0.9102564103,0.3604651163,0.376899696,0.3454038997,0.8512832625,0.8127630788,0.8936363636,0.409221902,0.3796791444,0.44375,0.8647214854,0.8232323232,0.9106145251,0.898957498,0.8932270916,0.9047619048,0.8162693575,0.8157302221,0.6313675141380413,801,0.7908418912,0.8422359592,spacyentire_resume
2023-06-01 09:53:40,6.7s,5bdb008ed0484b0e94e3d7ac7a4387dd,personal_details_section_20230601-093744,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,3000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9739952719,0.9626168224,0.985645933,0.8333333333,0.8333333333,0.8333333333,,,,0.85,0.8225806452,0.8793103448,,,,0.93598234,0.9257641921,0.9464285714,,,,0.7204301075,0.67,0.7790697674,0.9256594724,0.9018691589,0.9507389163,,,,,,,0.6948051948,0.6948051948,0.6948051948,0.9132947977,0.8977272727,0.9294117647,,,,0.8823514234,0.8821192053,0.6947850875950652,751,0.8649350649,0.9,spacypersonal_details_section
2023-06-01 09:36:12,6.9s,0f170e86e1e442d9bc8f622f75cc17c2,experience_details_section_20230601-091937,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,3000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,0.8447136564,0.8550724638,0.8346028292,0.7856801909,0.7742238946,0.7974806202,0.842945874,0.834797891,0.8512544803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.474522293,0.5340501792,0.4269340974,0.8824584844,0.8519201002,0.9152676592,,,,,,,0.9385964912,0.9356120827,0.9416,0.8694350299333333,0.8690556682,0.8299049251155268,753,0.8473794089,0.8918700127,spacyexperience_details_section
2023-06-01 09:18:02,7.7s,ba3f855e520a4c72a30d40dc1f88376b,entire_resume_20230601-090013,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,3000,"""microsoft/deberta-base""","""Adam.v1""",entire_resume,entire_resume_microsoft/deberta-base,2000,0,0,0,,,,0.315270936,0.3636363636,0.2782608696,0.0292682927,0.6,0.015,0.8359375,0.8668981481,0.807112069,0.7179962894,0.6649484536,0.7802419355,0.8530892449,0.8503649635,0.8558310376,0.765,0.7427184466,0.7886597938,0.8939051919,0.872246696,0.9166666667,0,0,0,0.7707317073,0.7632850242,0.7783251232,0.6935483871,0.7049180328,0.6825396825,,,,0.8318965517,0.8177966102,0.8464912281,0.6861924686,0.6949152542,0.6776859504,0.6179775281,0.5612244898,0.6875,0.8584269663,0.8232758621,0.896713615,0.33,0.3344594595,0.3256578947,0.8673832383,0.8199305756,0.9206658546,0.3959044369,0.4264705882,0.3694267516,0.8441926346,0.8142076503,0.8764705882,0.9237668161,0.9151857835,0.9325102881,0.8361627388666667,0.8353996779,0.715238701168581,752,0.8056007494,0.8674877893,spacyentire_resume
2023-05-31 09:55:29,6.7s,abfc60b5756e434bb626e09ec8440e50,personal_details_section_20230531-093901,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,3000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9587155963,0.9288888889,0.990521327,0.6666666667,0.5,1,,,,0.826446281,0.78125,0.8771929825,,,,0.9282511211,0.9241071429,0.9324324324,,,,0.7752808989,0.75,0.8023255814,0.9269406393,0.90625,0.9485981308,,,,,,,0.6983050847,0.7006802721,0.6959459459,0.9085365854,0.8816568047,0.9371069182,,,,0.8820256821,0.8817013735,0.6514577637452423,731,0.8614718615,0.9029038113,spacypersonal_details_section
2023-05-31 09:36:52,6.7s,dcf7b25ad6474819bdf51bc07b5dce24,experience_details_section_20230531-092037,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,3000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,0.8521303258,0.8785529716,0.8272506083,0.7651282051,0.7690721649,0.7612244898,0.870029098,0.8794117647,0.8608445298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5570093458,0.6008064516,0.5191637631,0.8787004835,0.8464618402,0.9134920635,,,,,,,0.941855304,0.9381078691,0.9456327986,0.8693080966999999,0.8689560268,0.7908744003272472,733,0.8480556743,0.890912589,spacyexperience_details_section
2023-05-31 09:18:22,8.1s,0430c6b4915a4ba79eb13a0fe9e87891,entire_resume_20230531-090053,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,3000,"""microsoft/deberta-base""","""Adam.v1""",entire_resume,entire_resume_microsoft/deberta-base,2000,0,0,0,,,,0.1842105263,0.21,0.1640625,0.0129032258,0.5,0.0065359477,0.8266502159,0.8417085427,0.8121212121,0.7412451362,0.6990825688,0.7888198758,0.8482758621,0.8499506417,0.8466076696,0.7696476965,0.7357512953,0.8068181818,0.9061032864,0.8853211009,0.9278846154,0,0,0,0.7216494845,0.7070707071,0.7368421053,0.5982905983,0.5384615385,0.6730769231,,,,0.8674157303,0.8502202643,0.8853211009,0.8075117371,0.8037383178,0.8113207547,0.6077348066,0.55,0.6790123457,0.86774942,0.8311111111,0.9077669903,0.3911439114,0.4015151515,0.381294964,0.862698781,0.8179491281,0.9126282909,0.3974763407,0.3841463415,0.4117647059,0.8433048433,0.817679558,0.8705882353,0.9244767971,0.9112107623,0.9381348107,0.8334128151666667,0.8326583056,0.6878749139703609,732,0.8030711207,0.8645090192,spacyentire_resume
2023-05-30 11:10:57,6.9s,1034b7dd8065465e8a6ebf808cd97c25,education_details_section_20230530-105617,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,3000,"""microsoft/deberta-base""","""Adam.v1""",education_details_section,education_details_section_microsoft/deberta-base,2000,0,0,0,,,,0.4425531915,0.5148514851,0.3880597015,,,,,,,,,,,,,0.8742857143,0.8693181818,0.8793103448,,,,,,,0.782152231,0.7720207254,0.7925531915,,,,,,,,,,0.8265306122,0.8350515464,0.8181818182,,,,,,,,,,,,,,,,,,,,,,0.7349483892333333,0.7341772152,0.5788903775536388,680,0.7644991213,0.7061688312,spacyeducation_details_section
2023-05-30 10:54:13,4.3s,96cf0b91a6354ce4b42d2d0e60cef611,personal_details_section_20230530-103719,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,3000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9728395062,0.9563106796,0.9899497487,0.9090909091,0.8333333333,1,,,,0.8080808081,0.7547169811,0.8695652174,,,,0.9086651054,0.8940092166,0.9238095238,,,,0.76,0.7215189873,0.8028169014,0.946835443,0.935,0.958974359,,,,,,,0.7348242812,0.7142857143,0.7565789474,0.9107142857,0.9,0.921686747,,,,0.8879394315,0.8876404494,0.6496879137263687,713,0.8681318681,0.908045977,spacypersonal_details_section
2023-05-30 10:35:42,4.1s,21dac8021e40476cb155c059326057f4,experience_details_section_20230530-101847,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,3000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,0.8319444444,0.8484419263,0.8160762943,0.7676886792,0.7596266044,0.7759237187,0.8648357566,0.8653017241,0.8643702906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5142857143,0.5217391304,0.5070422535,0.8808416739,0.835538611,0.9313390551,,,,,,,0.9393638171,0.9292035398,0.9497487437,0.8703370414666667,0.8693197341,0.865070665717086,695,0.8343919352,0.9072994551,spacyexperience_details_section
2023-05-30 10:16:57,10.0s,23902418af5347a1bbc13381687b5185,entire_resume_20230530-095856,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,3000,"""microsoft/deberta-base""","""Adam.v1""",entire_resume,entire_resume_microsoft/deberta-base,2000,0,0,0,,,,0.3174603175,0.3703703704,0.2777777778,0,0,0,0.7991391679,0.8338323353,0.7672176309,0.7097142857,0.6677419355,0.7573170732,0.8288387452,0.8451178451,0.813174946,0.7863247863,0.7752808989,0.7976878613,0.8905472637,0.8647342995,0.9179487179,0,0,0,0.7629427793,0.7650273224,0.7608695652,0.5742574257,0.5471698113,0.6041666667,,,,0.8066037736,0.7880184332,0.8260869565,0.7024390244,0.72,0.6857142857,0.4768211921,0.4390243902,0.5217391304,0.8304668305,0.8086124402,0.8535353535,0.3523809524,0.3557692308,0.3490566038,0.8501465048,0.7942901838,0.9144529491,0.3388704319,0.3422818792,0.3355263158,0.8562691131,0.8383233533,0.875,0.9270680372,0.9257086999,0.9284313725,0.8191392539333333,0.8181142007,0.756451837015498,694,0.7841513573,0.8551522038,spacyentire_resume
2023-05-27 09:49:08,6.5s,c3e87872f0a5456896aff9eb8a2cc721,experience_details_section_20230527-093258,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,3000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,0.8167613636,0.8406432749,0.794198895,0.7805800757,0.7825537295,0.7786163522,0.8579577867,0.8584474886,0.8574686431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4507658643,0.4904761905,0.4170040486,0.8670698865,0.818947544,0.9212007505,,,,,,,0.9551777434,0.9439918534,0.9666319082,0.8599526912666667,0.8589072359,0.8682035962034512,643,0.8237414703,0.8972093676,spacyexperience_details_section
2023-05-27 09:31:51,6.6s,3be610575c7c4ac092dd8b01423e739b,personal_details_section_20230527-091851,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,3000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9645776567,0.9465240642,0.9833333333,0.6666666667,0.6,0.75,,,,0.7843137255,0.7547169811,0.8163265306,,,,0.9498680739,0.9375,0.9625668449,,,,0.8085106383,0.8028169014,0.8142857143,0.9234972678,0.9184782609,0.9285714286,,,,,,,0.7552447552,0.7552447552,0.7552447552,0.9271523179,0.9150326797,0.9395973154,,,,0.8955820640000001,0.8954918033,0.5564793571243332,643,0.8846153846,0.9066390041,spacypersonal_details_section
2023-05-27 09:17:16,7.4s,7a79513aeecd4bed9fab9fa509ad5ae1,entire_resume_20230527-090012,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,3000,"""microsoft/deberta-base""","""Adam.v1""",entire_resume,entire_resume_microsoft/deberta-base,2000,0,0,0,,,,0.3083333333,0.362745098,0.268115942,0,0,0,0.8208846991,0.8641221374,0.7817679558,0.6878306878,0.6456953642,0.7358490566,0.8338092519,0.8352402746,0.8323831243,0.8024316109,0.7810650888,0.825,0.907651715,0.864321608,0.9555555556,0,0,0,0.7536231884,0.7558139535,0.7514450867,0.5434782609,0.5813953488,0.5102040816,,,,0.8918205805,0.8802083333,0.9037433155,0.6956521739,0.6808510638,0.7111111111,0.5833333333,0.5675675676,0.6,0.871657754,0.8489583333,0.8956043956,0.2991452991,0.3167420814,0.2834008097,0.8405347132,0.7778132482,0.9142589118,0.3149606299,0.3603603604,0.2797202797,0.8653846154,0.8282208589,0.9060402685,0.9352142111,0.9371727749,0.9332638165,0.8163133167333333,0.8149536046,0.6769533196057747,643,0.7761726717,0.8578136739,spacyentire_resume
2023-05-26 10:11:40,6.6s,2c7c29e0a7e1441c84bf2536c1c006aa,education_details_section_20230526-095734,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,3000,"""microsoft/deberta-base""","""Adam.v1""",education_details_section,education_details_section_microsoft/deberta-base,2000,0.08,0.25,0.0476190476,,,,0.3823529412,0.4285714286,0.3451327434,,,,,,,,,,,,,0.7781155015,0.7441860465,0.8152866242,,,,,,,0.7696793003,0.75,0.7904191617,,,,,,,,,,0.7936507937,0.8241758242,0.7653061224,,,,,,,,,,,,,,,,,,,,,,0.6882603390666667,0.6880733945,0.5917406662971053,619,0.702247191,0.6744604317,spacyeducation_details_section
2023-05-26 09:55:37,6.6s,9ab632a6f2764b40aa190904ae5c751e,experience_details_section_20230526-093832,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,3000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,0.8048,0.8178861789,0.7921259843,0.7876397107,0.7749029754,0.800802139,0.8634466309,0.8487690504,0.8786407767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4690831557,0.504587156,0.438247012,0.8741813486,0.8305144159,0.9226949664,,,,,,,0.9475409836,0.9362850972,0.9590707965,0.8648720451999999,0.8639065743,0.8491358849055286,623,0.8299540416,0.9007555197,spacyexperience_details_section
2023-05-26 09:36:28,6.5s,8942d932ff72460b8dedf2dc6e784da5,personal_details_section_20230526-092008,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,3000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9611111111,0.9301075269,0.9942528736,0.6153846154,0.5,0.8,,,,0.8085106383,0.7755102041,0.8444444444,,,,0.9383378016,0.9259259259,0.9510869565,,,,0.7659574468,0.7397260274,0.7941176471,0.9461756374,0.9175824176,0.9766081871,,,,,,,0.7286245353,0.7313432836,0.7259259259,0.9204152249,0.8986486486,0.9432624113,,,,0.8904143867666666,0.8900634249,0.6300506942286889,623,0.8689370485,0.9122426869,spacypersonal_details_section
